5.919226408004760742e-01,4.588125351071357660e-01,5.340477598632027423e+01
6.056159734725952148e-01,3.687096726894378840e-01,5.044662917895545462e+01
6.025725603103637695e-01,4.755131125450134388e-01,3.229774747709795690e+01
6.055690050125122070e-01,4.606191504001617698e-01,3.837797084001086745e+01
5.485245585441589355e-01,3.960882934927940635e-01,7.649350409454831379e+01
5.838520526885986328e-01,4.089962172508239679e-01,1.640339675661798253e+02
5.698611140251159668e-01,4.115633368492126465e-01,1.623366604682538821e+02
5.854048728942871094e-01,4.017953398823738143e-01,1.605161342443834371e+02
5.949516892433166504e-01,3.998965829610824363e-01,1.256367400578226494e+02
5.727416872978210449e-01,4.038017529249191551e-01,1.722707400211673701e+02
5.639801621437072754e-01,3.827696931362152277e-01,1.113536313582711159e+02
5.701554417610168457e-01,4.054165747761726557e-01,1.682590475936539178e+02
5.644491314888000488e-01,3.954937079548835888e-01,1.426103928402853001e+02
5.664808154106140137e-01,4.108148995041847051e-01,1.546844475018141623e+02
5.778625011444091797e-01,3.928271520137787132e-01,1.587289377232650907e+02
6.017848849296569824e-01,4.271965652704238781e-01,7.813185933325313215e+01
5.779635906219482422e-01,3.923498287796974293e-01,1.576300772651307227e+02
5.757232904434204102e-01,5.391822606325149536e-01,1.154887847890441677e+01
5.921648740768432617e-01,4.740251073241233959e-01,4.144248829227410624e+01
5.535868406295776367e-01,3.258775013685226707e-01,7.853376836588481069e+00
5.854744315147399902e-01,4.677544033527374356e-01,4.933674828531258783e+01
5.646858215332031250e-01,4.256989800930023327e-01,1.106771783874588095e+02
5.672299861907958984e-01,3.824633243680000128e-01,1.192472492128015062e+02
5.965129733085632324e-01,4.325379687547683538e-01,8.038172503394510215e+01
5.776940584182739258e-01,3.994076594710350148e-01,1.705187591026362668e+02
6.059786081314086914e-01,4.279446467757225259e-01,6.514063555651624426e+01
5.861613750457763672e-01,3.872831887006759621e-01,1.351758851213975561e+02
5.989420413970947266e-01,4.238057780265808150e-01,9.277487590242721183e+01
5.542015433311462402e-01,4.279671424627304321e-01,7.312373338711780946e+01
6.046195626258850098e-01,3.996783646941184931e-01,8.460202538355211743e+01
5.903344154357910156e-01,4.066079032421112127e-01,1.458874672477344063e+02
5.767328143119812012e-01,4.573005998134613281e-01,5.641933687491036409e+01
5.636129975318908691e-01,3.338159433007240051e-01,1.721605702929266002e+01
5.804556608200073242e-01,4.614976423978805475e-01,5.423665895725440578e+01
5.670662522315979004e-01,5.029672244191170094e-01,1.494244330197726534e+01
5.989986658096313477e-01,4.485362014174461565e-01,5.256421206651834410e+01
5.718326568603515625e-01,3.910105475783348106e-01,1.510455813294933591e+02
5.848827958106994629e-01,4.052888014912605086e-01,1.631068214151850100e+02
5.538938641548156738e-01,3.919125017523765742e-01,9.400762661623636518e+01
5.719976425170898438e-01,5.227721941471099587e-01,1.266690117642010271e+01
5.600032806396484375e-01,3.589835241436958313e-01,4.888220304874806033e+01
5.952101945877075195e-01,3.954192808270454162e-01,1.203694130319663458e+02
5.719776153564453125e-01,4.034576681256294428e-01,1.711332435246053194e+02
5.919662117958068848e-01,5.771764332056045221e-01,6.868122714992717093e+00
5.610221028327941895e-01,4.014022013545036072e-01,1.369685293535403900e+02
5.631485581398010254e-01,3.923269400000572449e-01,1.318736972701602781e+02
5.669487714767456055e-01,4.265063881874084362e-01,1.132832405248624354e+02
5.876725316047668457e-01,3.592154341936111273e-01,6.652248189319304572e+01
5.982801318168640137e-01,5.030569589138030873e-01,1.245908698276315540e+01
5.947361588478088379e-01,3.420035713911056541e-01,2.494751740821081398e+01
5.764617323875427246e-01,3.919910398125648343e-01,1.570060884314202951e+02
5.741310119628906250e-01,4.279306802153587386e-01,1.181440966997159734e+02
5.774531364440917969e-01,3.610663083195686518e-01,7.568329712305568080e+01
5.785756111145019531e-01,4.167406266927718983e-01,1.572607010755528734e+02
5.738521218299865723e-01,3.868274292349815346e-01,1.425610099037100440e+02
5.931034684181213379e-01,3.799293184280395641e-01,1.025273971934702075e+02
6.045811772346496582e-01,4.020968437194823997e-01,8.577740520227584398e+01
2.963183480501174749e-01,3.900412654876708740e-01,3.188846789778277291e+00
5.152148604393005371e-01,4.115633368492126465e-01,1.664291419667490857e+01
2.720860564708709739e-01,4.030759692192077415e-01,4.294514520739168617e+00
5.051943314075469926e-01,4.115633368492126465e-01,1.587018266981326242e+01
4.264484304189681829e-01,4.115633368492126465e-01,3.305558001952606073e+00
4.857660561800002941e-01,4.115633368492126465e-01,8.483521785319396713e+00
3.027667152881622359e-01,4.098573005199432351e-01,5.925181528201420633e+00
3.078915953636169323e-01,4.236156857013702592e-01,4.610753097987069893e+00
3.809929847717284934e-01,4.069726336002350009e-01,2.536419528343441421e+00
2.855618762969970859e-01,4.115633368492126465e-01,5.487776610798188237e+00
3.247226858139037886e-01,4.115633368492126465e-01,4.747306163286526548e+00
4.674755775928497448e-01,4.115633368492126465e-01,3.258178466849588339e+00
5.836970806121826172e-01,4.301054120063781960e-01,1.081973863447372537e+02
5.886597633361816406e-01,4.115633368492126465e-01,1.481601425565083048e+02
5.611712801456451016e-01,4.115633368492126465e-01,1.342193608387145503e+02
5.748335123062133789e-01,4.115633368492126465e-01,1.689278354723029736e+02
5.765676498413085938e-01,4.115633368492126465e-01,1.693575046168545271e+02
5.739532113075256348e-01,4.115633368492126465e-01,1.683373939596555431e+02
4.362713545560836792e-01,4.039247059822082542e-01,3.494457713986030889e+00
5.064635276794433594e-01,4.005297589302063144e-01,1.363359112679977514e+01
5.071761012077331543e-01,4.357464414834976152e-01,8.119927471187837753e+00
5.042189359664916992e-01,4.044892087578773610e-01,1.469547654529441338e+01
5.014666914939880371e-01,4.166624075174331643e-01,1.446126545903370264e+01
5.857453346252441406e-01,4.115633368492126465e-01,1.565981160603460580e+02
5.869318842887878418e-01,4.124904406070709073e-01,1.520749501851254593e+02
5.245129698514938710e-01,3.434058862924576072e-01,2.741258417462649088e+00
5.997283458709716797e-01,3.847302728891372481e-01,8.975396177946655030e+01
5.805233120918273926e-01,3.757196801900863914e-01,1.134790365397843743e+02
5.776333212852478027e-01,3.477048921585083052e-01,4.438879992791790841e+01
5.804471969604492188e-01,4.071733468770981079e-01,1.713572322354170012e+02
5.724480152130126953e-01,4.115633368492126465e-01,1.667474467246263714e+02
5.637170076370239258e-01,4.022052204608917436e-01,1.482863997575307451e+02
5.658766627311706543e-01,4.115633368492126465e-01,1.516901229799305497e+02
5.719745159149169922e-01,3.921176099777221591e-01,1.539120377873103394e+02
5.623937845230102539e-01,3.765525996685027965e-01,9.101351841058958314e+01
5.757487416267395020e-01,4.185835993289947488e-01,1.521441454649584841e+02
5.751283168792724609e-01,5.030635949969292087e-01,1.642492407575981517e+01
5.671047306060791326e-01,4.238437619805335843e-01,1.226311639927148605e+02
6.070374846458435059e-01,3.838200920820236117e-01,6.378535308466191367e+01
6.064624190330505371e-01,4.014992013573646656e-01,7.777134931588086886e+01
5.914703011512756348e-01,4.505025082826614180e-01,5.909619712757033483e+01
5.786649584770202637e-01,4.669449499249458402e-01,4.864693890694366729e+01
5.387365818023681641e-01,4.474443534016609436e-01,1.641889654549639488e+01
5.945580005645751953e-01,4.177115651965141452e-01,1.186726113401644369e+02
5.742549300193786621e-01,3.775638577342033120e-01,1.171625750673299109e+02
3.200174570083618164e-01,3.976584631204604925e-01,4.272462312634440984e+00
5.797705650329589844e-01,3.604743742942810303e-01,7.440215159307733472e+01
5.855559110641479492e-01,4.537968412041664124e-01,6.001361203659267574e+01
5.762828588485717773e-01,4.491866958141326749e-01,6.466796340455528025e+01
5.846630930900573730e-01,4.149803861975669972e-01,1.532260637261976797e+02
5.888716578483581543e-01,4.752129292488098122e-01,4.138609292379170057e+01
5.645048618316650391e-01,4.343911242485046231e-01,8.376478162570856512e+01
5.712711215019226074e-01,4.174662029743194669e-01,1.513435354341102936e+02
5.856223702430725098e-01,5.421536916494369418e-01,1.148028752804893493e+01
5.571953058242797852e-01,3.987771224975585893e-01,1.178044724721393237e+02
5.852870345115661621e-01,4.185018491744995073e-01,1.433666823102713010e+02
5.903673171997070312e-01,4.560223567485809371e-01,5.610312057963072618e+01
5.999166965484619141e-01,4.354686868190765225e-01,6.758159186702155807e+01
5.984196066856384277e-01,5.450186777114868208e-01,8.427406907587945639e+00
5.931120514869689941e-01,3.650891467928886192e-01,7.188013370847014016e+01
5.679548978805541992e-01,5.065561670064926414e-01,1.452418054082364840e+01
5.799318552017211914e-01,3.590560200810432590e-01,7.087888759653246495e+01
5.922765731811523438e-01,3.793731582164764360e-01,1.036068538393119809e+02
5.897006988525390625e-01,3.738997331261634804e-01,9.767261660659602285e+01
5.714736580848693848e-01,4.072315144538879439e-01,1.701125819270109787e+02
5.774523615837097168e-01,3.795861715078354126e-01,1.244203225767536765e+02
5.683296322822570801e-01,3.493848007917403908e-01,4.306220841989730985e+01
5.952085256576538086e-01,4.014484387636184648e-01,1.255768300128942627e+02
5.980013608932495117e-01,3.865176093578338579e-01,9.826100285266936396e+01
5.813311338424682617e-01,3.499662065505981245e-01,4.903182480805715215e+01
5.730451941490173340e-01,4.163559615612030251e-01,1.568332459468728644e+02
6.176788806915283203e-01,4.214363697171211176e-01,3.780278904576979926e+01
5.625419616699218750e-01,4.048235929012298784e-01,1.445320575725198466e+02
6.071806550025939941e-01,4.107171484827995545e-01,7.566552038945671654e+01
5.835817456245422363e-01,3.979990214109420665e-01,1.609705151191669188e+02
5.897117257118225098e-01,5.494822967052459539e-01,1.093735752810414041e+01
5.905017256736755371e-01,3.823843455314636097e-01,1.143196204492560923e+02
5.878169536590576172e-01,4.196654093265533292e-01,1.345251676609186120e+02
5.735056996345520020e-01,4.115633368492126465e-01,1.679410021002297810e+02
5.675606727600097656e-01,4.058190694451331848e-01,1.618595665573392921e+02
5.806877017021179199e-01,3.066075390577316373e-01,4.820453829004631707e+00
5.901553034782409668e-01,4.107419657707214178e-01,1.440945493329679152e+02
5.801367163658142090e-01,3.536772835254669012e-01,5.784210169211280572e+01
5.619353652000427246e-01,3.623564869165420421e-01,5.888944839187417557e+01
6.089262366294860840e-01,4.533657583594322138e-01,3.637889725259181262e+01
5.722111463546752930e-01,4.084593695402145563e-01,1.703559543480631930e+02
5.826364159584045410e-01,4.794924768805504112e-01,3.662778129266315830e+01
5.805699825286865234e-01,3.830647811293602101e-01,1.329613810299233023e+02
5.696171522140502930e-01,3.550524672865867370e-01,5.600028119312756303e+01
5.811579823493957520e-01,4.785402882099151767e-01,3.731814615829490123e+01
5.701047778129577637e-01,4.278945988416671953e-01,1.140550089869776258e+02
5.759279727935791016e-01,4.333723008632660023e-01,9.984917187426427176e+01
5.813589692115783691e-01,3.566743627190590016e-01,6.476689326428854088e+01
5.757689476013183594e-01,3.942505341768264837e-01,1.618850369180836424e+02
5.746168494224548340e-01,4.074786746501922741e-01,1.734404670320068078e+02
5.727742910385131836e-01,3.919923889636993675e-01,1.546532393491749815e+02
5.553680062294006348e-01,4.494943118095398038e-01,3.924471336699353685e+01
5.729191303253173828e-01,3.964468702673912270e-01,1.642247952344393127e+02
5.640097856521606445e-01,4.043159058690071195e-01,1.501786162945643923e+02
5.938530564308166504e-01,3.646186894178390370e-01,6.950703869686871883e+01
5.830605030059814453e-01,4.530820679664611661e-01,6.121102801008993310e+01
5.793076753616333008e-01,4.375054571032523931e-01,8.759838209458520453e+01
5.994464755058288574e-01,4.820549380779266535e-01,2.896166853910813543e+01
5.741890668869018555e-01,4.017891937494277865e-01,1.725196138830702921e+02
5.883700251579284668e-01,3.646973136067390708e-01,7.857672813447184978e+01
5.719248056411743164e-01,4.056359368562698631e-01,1.713542750919533262e+02
5.760092735290527344e-01,4.164614501595497176e-01,1.584495839310115173e+02
5.608333945274353027e-01,4.033033195137977756e-01,1.371398544507546262e+02
5.663390159606933594e-01,3.805218029022217063e-01,1.118162971611416481e+02
5.614248514175415039e-01,3.776359760761260898e-01,9.083514483921609894e+01
5.897725224494934082e-01,4.183867833018302673e-01,1.325178998279710356e+02
5.443754196166992188e-01,3.980849921703338845e-01,6.145691327170964513e+01
5.458402633666992188e-01,3.960824587941169650e-01,6.572728250310218812e+01
5.435808897018432617e-01,3.807031592726707325e-01,4.131202295659620916e+01
5.593429803848266602e-01,4.776191657781601041e-01,2.088431158237518304e+01
5.674839019775390625e-01,5.074039393663406505e-01,1.428476643132785817e+01
5.707545876502990723e-01,3.711499086022376770e-01,9.558651826696709009e+01
6.170766353607177734e-01,4.186396893858909674e-01,4.028531132361256795e+01
5.810315608978271484e-01,4.600103282928466597e-01,5.558611423449325173e+01
5.574752092361450195e-01,3.828222012519836293e-01,9.005588968875326827e+01
5.675659179687500000e-01,4.454468792676925526e-01,6.359462589980417846e+01
5.679785013198852539e-01,3.616996130347251981e-01,6.848718090422424609e+01
5.704107284545898438e-01,4.152401229739189348e-01,1.558499810460203037e+02
5.926297307014465332e-01,4.194057780504226729e-01,1.216754511126393226e+02
5.919296741485595703e-01,3.823530051112175032e-01,1.104708584832214626e+02
5.752477049827575684e-01,4.408386692404747120e-01,7.879081431534952173e+01
5.998777747154235840e-01,4.038201195001602239e-01,1.065231899326899168e+02
6.115344762802124023e-01,3.944030651450157188e-01,5.553506031407103194e+01
5.904626250267028809e-01,3.503480836749076621e-01,4.377665019358970255e+01
6.142818331718444824e-01,4.931988546252250583e-01,1.063378148298217063e+01
5.766852498054504395e-01,5.736909306049347013e-01,6.077405170528980882e+00
5.918063521385192871e-01,4.851243165135383784e-01,2.970649321849901270e+01
6.057221889495849609e-01,4.269017750024795554e-01,6.729363169659661992e+01
5.892699956893920898e-01,3.941127508878707886e-01,1.399118570225711551e+02
5.987874269485473633e-01,4.089726212620735102e-01,1.110814660285962674e+02
6.188923716545104980e-01,4.562223646044731296e-01,2.183838322015618161e+01
5.612306594848632812e-01,4.471085926890372986e-01,5.207055518241516268e+01
5.921299457550048828e-01,4.586387431621551380e-01,5.335978622314039654e+01
6.046352386474609375e-01,3.634422060847282143e-01,4.499656127599555333e+01
6.013639569282531738e-01,4.612347975373268238e-01,4.321830074368114794e+01
6.026986241340637207e-01,4.614975917339325107e-01,4.153271606699530594e+01
5.878956317901611328e-01,4.081558188796043374e-01,1.536101360219219316e+02
5.623319745063781738e-01,4.115633368492126465e-01,1.389255200375097559e+02
5.775073766708374023e-01,4.018847841024398848e-01,1.731174315915320392e+02
5.995121002197265625e-01,3.897368177771568520e-01,9.692148141711017217e+01
5.693352818489074707e-01,4.047217744588851862e-01,1.664744670621872729e+02
5.626975893974304199e-01,3.824530184268951638e-01,1.066649494561744689e+02
5.759851336479187012e-01,4.010507521033286893e-01,1.726148957589353756e+02
5.554014444351196289e-01,4.079601994156837330e-01,1.115285666106439635e+02
5.787023305892944336e-01,3.860355126857757391e-01,1.417724782606351255e+02
5.969808697700500488e-01,4.217807102203369185e-01,1.028872144613767148e+02
5.820088982582092285e-01,3.993385717272758262e-01,1.657162752859215118e+02
5.720425248146057129e-01,5.415757626295090166e-01,1.073281563664302851e+01
5.909941792488098145e-01,4.775835934281349449e-01,3.820801553741551260e+01
5.597655773162841797e-01,3.218457689881324968e-01,8.539895904757935696e+00
5.748265385627746582e-01,4.807624986767768949e-01,3.186094632100705937e+01
5.999214053153991699e-01,4.325379687547683538e-01,7.296483252980198131e+01
5.810213685035705566e-01,3.994013676047324934e-01,1.673625801598826115e+02
5.961814522743225098e-01,4.237150397896766729e-01,1.013414699561695329e+02
5.926851034164428711e-01,3.936155617237090953e-01,1.276074561806803302e+02
5.968320369720458984e-01,4.251822608709335261e-01,9.623422694108680275e+01
5.558711886405944824e-01,4.261482974886894315e-01,8.262209091748854917e+01
6.000083684921264648e-01,3.967500075697898976e-01,1.020637154844656322e+02
5.851960778236389160e-01,3.880817091464996427e-01,1.389543959670858158e+02
5.626319050788879395e-01,4.605699843168258867e-01,3.871890590907077012e+01
5.743747353553771973e-01,4.555331075191497714e-01,5.670082446972661927e+01
5.999692678451538086e-01,4.681787833571434132e-01,4.060569058263678244e+01
5.704426765441894531e-01,4.230969959497452026e-01,1.316705122403914459e+02
5.838757753372192383e-01,3.933669379353523232e-01,1.526693102488002296e+02
5.512453317642211914e-01,3.902688863873481906e-01,8.054040704492230418e+01
5.667583942413330078e-01,5.215164133906364796e-01,1.211662976950510640e+01
5.673119425773620605e-01,3.591543117165565402e-01,6.190800730219662285e+01
5.968267321586608887e-01,3.953598022460937389e-01,1.138660299294608791e+02
5.701970458030700684e-01,3.960437306761741549e-01,1.592704329747822953e+02
5.916568636894226074e-01,5.762441328167915433e-01,7.036820424650132466e+00
5.678654909133911133e-01,3.983979591727256908e-01,1.577789489217250605e+02
5.611619353294372559e-01,4.202157083153724715e-01,1.161486600901054942e+02
5.672266483306884766e-01,4.283485227823257691e-01,1.076198844128383314e+02
5.859145522117614746e-01,3.589792603254318148e-01,6.768250517016986123e+01
6.032556891441345215e-01,5.011305806040763366e-01,1.172221136654787976e+01
5.896841883659362793e-01,3.304104396700859314e-01,1.468088411598528253e+01
5.687448382377624512e-01,3.943092626333236650e-01,1.527280356047697580e+02
5.851803421974182129e-01,3.721765044331550865e-01,1.006016329007495642e+02
5.867984890937805176e-01,4.005720204114913696e-01,1.556517772575245999e+02
